High Priority WRET
12835, 13314, 13438, 12770, 12612, 12910, 12940, 13113, 12940, 12936
14572, 16700, 16700, 15132, 11652, 12690, 12866, 12833, 15272, 15296
14059, 14150, 14240, 13307, 13308, 13189, 12863, 12835, 12752, 12933
13647, 14167, 14249, 13393, 13269, 13343, 13545, 13549, 13465, 13429
16591, 17562, 18244, 16278, 16648, 16150, 15613, 13249, 13254, 13172
13963, 14050, 14127, 12971, 12954, 12912, 12813, 13032, 13093, 13131
14169, 14404, 14511, 13213, 13174, 13203, 12966, 13148, 13266, 13244
13665, 16289, 17091, 17231, 17075, 16772, 15233, 13047, 12906, 13023
14540, 14542, 14615, 13782, 13139, 13495, 13443, 13540, 13839, 13671
8364, 12595, 13210, 14451, 14197, 14769, 14598, 14384, 13491, 13770
8177, 12774, 13162, 13590, 13577, 13374, 13169, 13451, 13546, 13586
8317, 12594, 12930, 12930, 12995, 12973, 13082, 13084, 13185, 13112
