High Priority WRET
17374, 19006, 20086, 19618, 18533, 18042, 15290, 15283, 15089, 16202
7651, 7858, 16469, 17153, 17322, 17133, 16873, 16350, 16481, 16409
9693, 15448, 16101, 18388, 18916, 19842, 20543, 20505, 21057, 19839
16227, 16888, 17016, 16158, 16077, 16056, 15677, 15629, 15656, 15855
13446, 14801, 16471, 16602, 16953, 16963, 17132, 16882, 16668, 16248
16102, 16624, 16997, 15873, 15650, 14896, 14705, 14390, 14632, 14661
9217, 14512, 18051, 18103, 18111, 15785, 15831, 15976, 16074, 16028
16213, 16856, 16878, 16009, 17375, 18373, 18420, 17702, 17622, 17937
12335, 16504, 16986, 16252, 16202, 16070, 15749, 15712, 15980, 16065
6561, 6608, 17198, 17843, 18141, 16382, 15544, 15534, 15636, 15819
7166, 11992, 16410, 16947, 18858, 17983, 17666, 16794, 17693, 17863
17114, 17704, 18075, 16298, 16145, 15885, 16146, 16176, 16171, 15792
