High Priority WRET
7817, 12105, 12146, 11688, 11626, 11744, 11744, 11767, 11720, 11525
9416, 13472, 13563, 12849, 12380, 12338, 12866, 12899, 12687, 12339
8835, 9556, 11756, 11985, 12332, 12293, 12223, 11991, 12060, 11953
13118, 13265, 13937, 13197, 13197, 12305, 12222, 12278, 12173, 12286
13298, 13474, 13545, 13346, 13066, 13022, 12515, 12501, 12597, 12910
14696, 14852, 14852, 12679, 12411, 13174, 13025, 13066, 12276, 12370
12329, 12832, 13031, 12481, 12725, 12633, 12581, 12032, 12050, 12112
13406, 13514, 13605, 12516, 12269, 12265, 12149, 12304, 12361, 12406
13479, 13519, 13577, 13008, 13077, 13095, 12531, 12737, 12597, 12653
8130, 12192, 12287, 12049, 11881, 11958, 11987, 12017, 11879, 11871
8349, 13205, 13224, 12869, 12083, 11894, 12018, 12277, 12330, 12436
12635, 12892, 13320, 12599, 12577, 12249, 12310, 12573, 12487, 12639
