Low Priority Response Time
3800, 9157, 16408, 18302, 9996, 11440, 13291, 11243, 11365, 11645, 8503, 4864, 4372, 3693, 11534, 13249, 15412, 14029, 11456, 6726, 11070, 9530, 5768, 8524, 9606, 12357, 10774, 12001, 8618, 9297, 12336, 7150, 4731, 9020, 9385, 12426, 7656, 11264, 10291, 10600, 11308, 8543, 4264, 11049, 10174, 13074, 10062, 5855, 12770, 10090, 13220, 8475, 6835, 8960, 9511, 12431, 7318
3596, 2971, 6614, 13569, 15062, 16953, 5574, 5604, 7949, 13080, 14249, 12457, 5415, 4822, 4325, 4291, 4867, 11846, 13731, 15696, 12927, 6447, 6686, 7145, 5085, 5098, 4778, 10863, 5962, 4595, 9618, 5544, 6289, 6408, 4450, 5527, 4342, 9284, 7160, 4285, 9655, 12709, 6725, 6827, 4735, 5270, 7965, 8401, 6628, 4502, 8434, 11866, 7282, 12798, 4534, 7388, 6064, 11598, 8458, 4548
6313, 4689, 5066, 10693, 10041, 11675, 6747, 4009, 7070, 3998, 4958, 3744, 3126, 3873, 6946, 5213, 7435, 11508, 5339, 4005, 4590, 5000, 3141, 6667, 8872, 4891, 6725, 4405, 6015, 13175, 5728, 4862, 3853, 5169, 8085, 4718, 5854, 3991, 5189, 6403, 6033, 5394, 4608, 4698, 5135, 5645, 5584, 4118, 4767, 5958, 5926, 4933, 4230, 5378, 6027, 5681, 5662, 3954, 5067, 7180
6875, 6057, 11337, 11218, 12603, 4668, 4376, 8502, 7126, 4417, 3350, 3055, 5296, 7042, 4674, 9510, 6730, 8949, 6551, 4989, 5376, 4014, 6116, 9755, 3997, 8607, 3353, 3291, 8109, 4729, 5399, 4312, 5468, 9171, 4056, 8072, 4306, 4865, 6683, 6760, 5359, 4369, 5704, 5512, 8320, 7171, 4004, 5535, 6779, 8480, 4843, 4472, 5760, 6878, 5347, 6241, 3890, 5585, 7569
2837, 2180, 8736, 17331, 26627, 12933, 11605, 13005, 14657, 12596, 11450, 11847, 8390, 3939, 3738, 3337, 11956, 13306, 16768, 11126, 15590, 12937, 6593, 8788, 6133, 4912, 8979, 9849, 10647, 5968, 10549, 9203, 10909, 11101, 4658, 4952, 9609, 9562, 11948, 4980, 11283, 15620, 11014, 12503, 5413, 4217, 11571, 11504, 10988, 5146, 8670, 14505, 10714, 16178, 5363, 7645, 10858, 9418, 14394, 5265
2962, 3894, 5882, 9575, 9545, 13282, 9962, 7330, 5691, 5095, 5486, 6572, 4426, 6707, 4169, 7572, 5166, 8450, 7603, 7107, 5036, 4481, 5002, 6218, 5331, 6995, 4342, 5325, 4285, 4722, 6893, 4633, 6480, 4799, 4728, 7020, 4243, 5009, 4658, 4426, 8174, 8202, 5056, 4781, 5273, 7004, 5049, 7271, 4514, 4746, 6754, 6702, 6427, 4807, 4633, 7401, 4218, 6593, 6791, 4845
4820, 6663, 21078, 7853, 4665, 5338, 6682, 19498, 14987, 5626, 7359, 5301, 11723, 10179, 5712, 10177, 7411, 10836, 6582, 5391, 4922, 4772, 11148, 6458, 5817, 8183, 8780, 11096, 6593, 5261, 5127, 8724, 11735, 6316, 5238, 5619, 10155, 10174, 6854, 5358, 5719, 6027, 10633, 6207, 5317, 6745
3522, 2791, 6117, 15916, 8876, 12672, 11072, 8824, 10226, 9347, 8237, 9411, 4838, 3505, 2998, 3523, 4607, 9804, 6506, 6548, 5239, 6713, 4304, 5346, 4083, 3304, 4290, 7176, 6773, 4636, 6810, 6867, 7058, 6365, 4120, 3232, 4894, 5549, 6389, 4144, 6514, 9506, 7778, 7908, 4230, 3158, 6664, 6065, 5933, 4380, 3882, 5915, 5494, 7165, 4418, 4136, 4266, 5744, 7196, 3919
3897, 3128, 5763, 8887, 13450, 14705, 12747, 11674, 13469, 11390, 11554, 11284, 6835, 5409, 4445, 3748, 5233, 12231, 8157, 8254, 6269, 10285, 5595, 6563, 5182, 4062, 6026, 9778, 6373, 4990, 9178, 10261, 9654, 7973, 4854, 4046, 6462, 5427, 7752, 4793, 7796, 11606, 10327, 8351, 4851, 4072, 8610, 7760, 7608, 4470, 4612, 7501, 7889, 7434, 4945, 4805, 5132, 7002, 8917, 5061
4020, 4444, 8280, 11519, 11274, 10659, 7829, 5893, 5387, 4702, 5649, 3974, 5411, 3842, 8471, 5768, 5961, 6328, 6188, 4552, 4924, 4477, 6306, 4797, 5990, 4477, 4759, 4504, 4528, 6405, 4542, 5076, 4384, 4137, 6191, 4200, 4911, 4672, 4225, 9038, 7105, 4460, 4626, 4992, 6448, 4826, 4912, 4262, 4410, 6221, 5659, 5319, 4534, 4314, 8241, 4387, 5582, 6918, 4326
2589, 8445, 16253, 15937, 17960, 6272, 9044, 12556, 12503, 4836, 14661, 5409, 3549, 3740, 3557, 5759, 13413, 8117, 9101, 14560, 5572, 6454, 4863, 4564, 4388, 4743, 12468, 5148, 3819, 11981, 6574, 6489, 5194, 3683, 4143, 5096, 11181, 4941, 3612, 11341, 15403, 6519, 6291, 4071, 4159, 11089, 9253, 5143, 3708, 9723, 17059, 10107, 15996, 3635, 5515, 5074, 13296, 5002, 3872, 2481
