Low Priority Execution Time
3770, 9122, 9819, 10997, 9721, 10032, 11571, 10815, 10809, 9141, 8075, 4834, 4349, 3648, 11322, 9015, 7569, 11383, 10346, 6679, 8308, 6437, 5674, 6530, 8721, 8540, 7438, 10657, 7480, 8908, 8258, 6064, 4689, 7749, 8067, 8699, 6910, 11128, 7870, 9885, 8782, 7584, 4232, 8460, 9957, 7456, 7555, 5824, 10211, 9963, 8762, 7392, 6808, 8235, 8587, 8382, 6364
3575, 2944, 6583, 12169, 13964, 13496, 5551, 5585, 7930, 11646, 14215, 11183, 5380, 4779, 4277, 4259, 4838, 10608, 11163, 12484, 12871, 6415, 6653, 7089, 5056, 5068, 4747, 9950, 5931, 4557, 9589, 5504, 6238, 6322, 4412, 5500, 4306, 9245, 7107, 4242, 9618, 11714, 6694, 6772, 4697, 5237, 7932, 8351, 6578, 4465, 8393, 11826, 7234, 11672, 4504, 7341, 6037, 10494, 8405, 4521
6281, 4659, 5022, 9148, 9678, 10638, 6721, 3981, 7037, 3960, 4925, 3714, 3097, 3843, 6896, 5180, 7394, 10529, 5300, 3964, 4546, 4973, 3115, 6626, 8802, 4843, 6680, 4370, 5980, 10566, 5660, 4824, 3805, 5126, 8049, 4672, 5815, 3962, 5112, 6343, 5982, 5361, 4568, 4652, 5080, 5604, 5537, 4082, 4710, 5895, 5878, 4895, 4196, 5307, 5978, 5637, 5618, 3917, 5004, 7136
6829, 6010, 8992, 8578, 9707, 4647, 4354, 8479, 7072, 4396, 3328, 3028, 5256, 6972, 4647, 9476, 6677, 8883, 6505, 4963, 5335, 3989, 6018, 7957, 3970, 8574, 3320, 3258, 7886, 4695, 5375, 4282, 5417, 7946, 4028, 8042, 4277, 4831, 6632, 6731, 5293, 4341, 5664, 5464, 8286, 7139, 3968, 5492, 6709, 8447, 4816, 4445, 5704, 6808, 5316, 6201, 3852, 5492, 7507
2816, 2167, 8691, 11321, 10224, 10425, 9517, 11478, 12694, 10885, 8422, 11124, 8359, 3913, 3708, 3310, 11800, 12324, 9299, 7856, 13896, 10524, 6562, 8011, 6095, 4880, 8921, 9818, 8109, 5938, 10518, 8040, 9821, 9632, 4607, 4923, 9567, 9166, 9491, 4880, 8036, 13143, 8532, 8559, 5314, 4167, 8955, 10768, 9261, 5118, 8636, 11370, 10683, 10629, 5049, 7617, 8279, 9367, 8881, 4933
2936, 3868, 5853, 9541, 9069, 10630, 9932, 7307, 5669, 5067, 5449, 6538, 4383, 6672, 4137, 7526, 5116, 8417, 7565, 7064, 5008, 4450, 4974, 6190, 5302, 6965, 4298, 5289, 4240, 4695, 6864, 4603, 6434, 4772, 4686, 6988, 4215, 4966, 4621, 4396, 8123, 8153, 5025, 4752, 5244, 6974, 5020, 7234, 4464, 4717, 6722, 6673, 6379, 4779, 4605, 7365, 4187, 6556, 6759, 4814
4796, 6633, 11057, 7803, 4635, 5299, 4693, 12735, 9162, 5586, 7283, 5257, 9803, 5552, 5667, 10134, 5989, 7611, 5190, 5354, 4881, 4738, 9908, 5017, 5732, 8143, 8358, 6434, 5052, 5228, 5095, 8680, 9861, 4751, 5204, 5569, 10113, 8820, 5547, 5326, 5685, 5992, 8854, 4689, 5279, 6707
3489, 2766, 5648, 10227, 6988, 8752, 9327, 8571, 10188, 8912, 8151, 9010, 4806, 3478, 2972, 3493, 4435, 7859, 6476, 6512, 5208, 6684, 4276, 5298, 4056, 3276, 4261, 7145, 6747, 4607, 6765, 5973, 7029, 6332, 4094, 3202, 4869, 5520, 6362, 4102, 6486, 7897, 6894, 7884, 4203, 3109, 5914, 6038, 5903, 4351, 3855, 5663, 4978, 7136, 4390, 4108, 4235, 5718, 7166, 3870
3881, 3106, 5717, 8840, 13261, 13206, 11278, 9155, 10203, 11363, 11312, 11238, 6765, 5377, 4416, 3685, 5204, 12184, 8112, 8228, 6237, 10261, 5562, 6513, 5149, 4021, 5993, 9743, 6341, 4954, 9149, 10223, 9616, 7941, 4789, 3997, 6431, 5395, 7721, 4759, 7744, 10206, 10296, 8323, 4822, 4046, 8561, 7729, 7554, 4442, 4583, 6360, 6837, 7397, 4913, 4763, 5101, 6952, 8883, 5031
3986, 4423, 8137, 9468, 10647, 9653, 7794, 5866, 5358, 4548, 5618, 3933, 5381, 3812, 8441, 5738, 5933, 6295, 6156, 4525, 4893, 4449, 6273, 4769, 5944, 4450, 4727, 4474, 4500, 6377, 4511, 5040, 4330, 4110, 6163, 4173, 4881, 4645, 4198, 9005, 7068, 4430, 4583, 4950, 6418, 4798, 4877, 4235, 4379, 6191, 5614, 5291, 4495, 4288, 8212, 4355, 5523, 6890, 4290
2573, 8410, 12443, 11023, 13680, 6222, 9013, 12510, 8874, 4794, 11418, 5378, 3523, 3709, 3529, 5717, 10303, 7345, 7945, 9122, 5537, 6421, 4832, 4534, 4349, 4716, 9873, 5118, 3787, 10006, 6547, 6460, 5166, 3656, 4102, 5052, 9863, 4899, 3556, 9794, 12435, 6491, 6261, 4042, 4125, 11062, 9221, 5093, 3678, 9682, 12715, 10065, 11678, 3609, 5483, 5046, 10586, 4960, 3838, 2463
